claimsPerMember,totalClaims,claimDensity,expansionNeed,members,settlements,housingShortage,farmShortage,paddockShortage,mineShortage,shrineNeed,avgProsperity,avgSpirituality,avgArmament,dominance,enemyPressure,localFood,localWood,localStone,localIron,localAnimals,agentProsperity,agentLoad,hasHome
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.3555556,0,1,0.4475871,0,1,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,1,0.3034236,0.1333333,0,2
1,0.2,1,0,0.03333333,0.08333333,0.5,1,1,1,0.6392098,0.3084409,0.2597689,0,0.4772478,0.001,0.5488,0.7630286,0.1666667,0.1666667,0.7733333,0.3114766,0.08888889,1,1
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,0.5376889,0.7773143,0.1666667,0.1666667,0.7733333,0.3201717,0.04444444,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,1,0.3066288,0.1222222,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.7888889,0.375,1,0.4687814,0.1688889,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.6444444,0.1666667,1,0.4374903,0,0,2
0.9,0.2,1,0,0.08333333,0.08333333,1,1,1,1,0.5963963,0.2784069,0.2905947,0,0.4684231,0,1,1,0,0,1,0.3486387,0.1444444,0,0
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,1,0.3677986,0.2776889,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.4555556,0,1,0.4560274,0.1167111,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.1888889,0,1,0.4690569,0.1472,0,2
0.9,0.2,1,0,0.08333333,0.08333333,1,1,1,1,0.5963963,0.2784069,0.2905947,0,0.4684231,0,1,1,0,0,1,0.3038053,0.1213333,0,0
1,0.2,1,0,0.03333333,0.08333333,0.5,1,1,1,0.6392098,0.3084409,0.2597689,0,0.4772478,0.001,0.5488,0.7630286,0.1666667,0.1666667,0.7733333,0.429376,0.1,1,1
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,1,0.3738212,0.1199111,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,0.9933333,0.3067729,0.2854222,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,0.5061333,0.5678286,0.1666667,0.1666667,0.5844444,0.3097882,0.1111111,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.7888889,0.375,1,0.4020047,0.3111111,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,1,0.397453,0.09626667,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,1,0.3120948,0.1572444,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,0.5636444,0.6194286,0,0,0.6222222,0.3046174,0.2173333,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.6888889,0,1,0.3598898,0,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,0.4597333,0.5162286,0.5111111,0.2916667,0.5466667,0.3260216,0.1,0,2
1,0.2,1,0,0.03333333,0.08333333,0.5,1,1,1,0.6392098,0.3084409,0.2597689,0,0.4772478,0.001,0.4432,0.5852,0.5333333,0.2916667,0.6222222,0.3485467,0.1111111,0,1
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0,0,0.9933333,0.3028394,0.1888889,0,2
0.1171875,0.2291667,1,0.7724138,0.7333333,0.08333333,0.9545455,1,1,1,0.5883983,0.2737597,0.2963533,0,0.5003882,0.001,1,1,0.3888889,0,1,0.3498636,0,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.3888889,0,1,0.3649592,0.2703111,1,2
0.9,0.2,1,0,0.08333333,0.08333333,0.8,1,1,1,0.6592206,0.2676471,0.2453612,0,0.4809144,0,1,1,0,0,1,0.3418237,0.2008889,0,0
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.3555556,0,1,0.3624889,0.1458667,1,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.3555556,0,1,0.4426165,0.04782222,1,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.305747,0.1333333,0,2
1,0.2,1,0,0.01666667,0.08333333,0,1,1,1,0.8272904,0.3965848,0.1243509,0,0.4902571,0.001,0.5815111,0.7748571,0.1666667,0.1666667,0.8244444,0.3584642,0.08888889,1,1
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3199061,0.04444444,0,2
0.9,0.2,1,0,0.08333333,0.08333333,0.8,1,1,1,0.6592206,0.2676471,0.2453612,0,0.4809144,0,1,1,0,0,1,0.3032899,0.06666667,0,0
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3004944,0.1222222,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.2444444,0,1,0.4567049,0.1116444,0,2
0.9,0.2,1,0,0.08333333,0.08333333,0.8,1,1,1,0.6592206,0.2676471,0.2453612,0,0.4809144,0,1,1,0,0,1,0.3110187,0.1222222,0,0
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.3555556,0,1,0.3624847,0,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,0.09502222,0.3234286,0.4444444,0.08333333,0.28,0.3224325,0.1111111,0,2
0.9,0.2,1,0,0.08333333,0.08333333,0.8,1,1,1,0.6592206,0.2676471,0.2453612,0,0.4809144,0,1,1,0,0,1,0.3113228,0.07831111,0,0
0.9,0.2,1,0,0.08333333,0.08333333,0.8,1,1,1,0.6592206,0.2676471,0.2453612,0,0.4809144,0,1,1,0,0,1,0.3873605,0,0,0
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3633807,0.2776889,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.1,0,1,0.4550795,0.1167111,1,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.1888889,0,1,0.5511628,0.1472,1,2
1,0.2,1,0,0.01666667,0.08333333,0,1,1,1,0.8272904,0.3965848,0.1243509,0,0.4902571,0.001,0.5815111,0.7748571,0.1666667,0.1666667,0.8244444,0.4347053,0.08888889,1,1
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.3666667,0,1,0.383394,0.01822222,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3011029,0.2854222,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3071697,0.1111111,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.7888889,0.375,1,0.4040176,0.3111111,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.07777778,0,1,0.3896214,0.0296,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3069504,0.1572444,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3026579,0.2173333,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.4555556,0,1,0.3558492,0,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,0.8240889,1,0,0,0.9044444,0.3228897,0.1,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,0.5815111,0.7748571,0.1666667,0.1666667,0.8244444,0.3112745,0.1111111,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0,0,1,0.3023457,0.1888889,0,2
0.1215278,0.2430556,1,0.7682119,0.75,0.08333333,0.9111111,1,1,1,0.6434971,0.2717838,0.2566821,0,0.5458507,0.001,1,1,0.3555556,0,1,0.3519812,0,0,2
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.1888889,0,1,0.3510681,0.2703111,1,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.6907891,0.3016512,0.2226318,0,0.3819061,0.18,1,1,0,0,1,0.4208784,0.2008889,1,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.3888889,0,1,0.3592697,0.1458667,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.3555556,0,1,0.5358535,0.1067556,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3003716,0.1333333,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,0.6982222,0.7724571,0.08888889,0.1666667,0.8822222,0.3706338,0.04444444,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,0.4471111,0.6533714,0.4777778,0.4583333,0.7933333,0.3054331,0.03813333,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.1,0,1,0.4450141,0.1116444,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.07777778,0,1,0.3426635,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,0.1149333,0.3306286,0.4888889,0.1666667,0.3111111,0.3090711,0.1111111,0,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.6907891,0.3016512,0.2226318,0,0.3819061,0.18,1,1,0,0,1,0.3505141,0.1157333,0,4
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.6907891,0.3016512,0.2226318,0,0.3819061,0.18,1,1,0,0,1,0.3607996,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3041385,0.1111111,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3562656,0.2776889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.1,0,1,0.5972462,0.1167111,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.1888889,0,1,0.6054944,0.1472,1,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.6907891,0.3016512,0.2226318,0,0.3819061,0.18,1,1,0,0,1,0.4986142,0,1,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,0.4622222,0.5956,0.2555556,0.3333333,0.7044444,0.3103488,0.08888889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.4555556,0,1,0.367688,0.01822222,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3022506,0.2854222,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3030801,0.1666667,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.7888889,0.375,1,0.390381,0.2222222,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.1111111,0,1,0.3746061,0.0296,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3021355,0.08888889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.1111111,0,1,0.3499493,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0,0,1,0.3138082,0.1,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,0.4622222,0.5956,0.2555556,0.3333333,0.7044444,0.3128656,0.1111111,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.6912957,0.2807546,0.2222671,0,0.5467755,0,1,1,0.6444444,0.1666667,1,0.343286,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.1888889,0,1,0.3402584,0.2703111,1,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.7074924,0.3690896,0.2106054,0,0.3947807,0.18,1,1,0,0,1,0.5141337,0.2008889,1,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.3888889,0,1,0.3548031,0.1458667,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.3555556,0,1,0.5418957,0.1538667,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3609308,0.04444444,0,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.7074924,0.3690896,0.2106054,0,0.3947807,0.18,1,1,0,0,1,0.3453566,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.07777778,0,1,0.4370478,0.1116444,0,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.7074924,0.3690896,0.2106054,0,0.3947807,0.18,1,1,0,0,1,0.3534981,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.1,0,1,0.4182885,0.03955556,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3152273,0.08888889,0,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.7074924,0.3690896,0.2106054,0,0.3947807,0.18,1,1,0,0,1,0.3629134,0.3111111,0,4
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.7074924,0.3690896,0.2106054,0,0.3947807,0.18,1,1,0,0,1,0.4085275,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3481916,0.2776889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.1,0,1,0.5875774,0.1167111,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.1888889,0,1,0.5982367,0.1472,1,0
0.50625,0.1125,1,0.1382979,0.08333333,0.08333333,0.8,1,1,1,0.7074924,0.3690896,0.2106054,0,0.3947807,0.18,1,1,0,0,1,0.5578435,0,1,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3006006,0.08888889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.3666667,0,1,0.3609547,0.01822222,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3248294,0.1395556,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.7888889,0.375,1,0.3836648,0.3111111,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,0.2538667,0.4272571,1,0.5,0.4066667,0.3215286,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3873619,0.1162667,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3187445,0.08888889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.1111111,0,1,0.4999429,0.1853333,0,0
1,0.2,1,0,0.075,0.08333333,0.7777778,1,1,1,0.8142415,0.2297524,0.1337461,0,0.4717709,0.18,1,1,0.4777778,0.375,1,0.3796932,0.1440889,1,3
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0,0,1,0.3051394,0.1,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.04444444,0.08333333,1,0.3069295,0.1111111,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7197289,0.2748334,0.2017952,0,0.5456451,0,1,1,0.4555556,0,1,0.3350957,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.1888889,0,1,0.3304063,0.2703111,1,0
0.3894231,0.1125,1,0.3135593,0.1083333,0.08333333,0.8461538,1,1,1,0.7603434,0.3508259,0.1725527,0,0.3621856,0.18676,1,1,0,0,1,0.5119019,0,1,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.3888889,0,1,0.3471869,0.1458667,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.3555556,0,1,0.5319893,0.1538667,1,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3310565,0.1111111,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3498752,0.04444444,0,0
0.3894231,0.1125,1,0.3135593,0.1083333,0.08333333,0.8461538,1,1,1,0.7603434,0.3508259,0.1725527,0,0.3621856,0.18676,1,1,0,0,1,0.3235179,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.6444444,0.1666667,1,0.4279665,0,0,0
0.3894231,0.1125,1,0.3135593,0.1083333,0.08333333,0.8461538,1,1,1,0.7603434,0.3508259,0.1725527,0,0.3621856,0.18676,1,1,0,0,1,0.3225691,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.4057977,0.03955556,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3060812,0.08888889,0,0
0.3894231,0.1125,1,0.3135593,0.1083333,0.08333333,0.8461538,1,1,1,0.7603434,0.3508259,0.1725527,0,0.3621856,0.18676,1,1,0,0,1,0.3334508,0.2222222,0,4
0.3894231,0.1125,1,0.3135593,0.1083333,0.08333333,0.8461538,1,1,1,0.7603434,0.3508259,0.1725527,0,0.3621856,0.18676,1,1,0,0,1,0.3809693,0,0,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3396119,0.2776889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.1,0,1,0.5810877,0.1171556,1,0
1,0.2,1,0,0.05,0.08333333,0.6666667,1,1,1,0.8242474,0.2533767,0.1265419,0,0.4705537,0.18676,1,1,0.4777778,0.375,1,0.3464526,0.2279111,1,3
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.1888889,0,1,0.5888015,0.1472,1,0
0.3894231,0.1125,1,0.3135593,0.1083333,0.08333333,0.8461538,1,1,1,0.7603434,0.3508259,0.1725527,0,0.3621856,0.18676,1,1,0,0,1,0.5257529,0,1,4
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.326222,0.06666667,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.6444444,0.1666667,1,0.3545934,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3157169,0.1395556,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.7888889,0.375,1,0.34456,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.8222222,0.375,1,0.3073983,0,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0.2111111,0,1,0.405689,0.1051556,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3093151,0.08888889,0,0
0.1188859,0.2430556,1,0.773022,0.7666667,0.08333333,0.9130435,1,1,1,0.7457494,0.2760246,0.1830605,0,0.5458725,0,1,1,0,0,1,0.3143859,0.1572444,0,0
